"GrantNumber";"CallDecisionYear";"EffectiveGrantStartDate";"GrantDurationDays";"GrantDurationYears";"EffectiveGrantEndDate";"State";"FundingInstrumentLevel1";"AmountGrantedAllSets";"AmountPerYear";"AmountPerEmployee";"AmountPerEmployeeAndYear";"ResearchInstitution";"InstituteCountry";"MainDiscipline_Level1";"MainDiscipline_Level2";"MainDiscipline";"NrEmployees";"NrEmployeesPerYear";"NrCollaborations";"NrCollaborationsPerYear";"NrAcademicEvents";"NrAcademicEventsPerYear";"DateFirstAcademicEvent";"NrAwards";"NrAwardsPerYear";"YearFirstAward";"NrDatasets";"NrDatasetsPerYear";"DateFirstDataset";"NrKnowledgeTransfer";"NrKnowledgeTransferPerYear";"DateFirstKnowledgeTransfer";"NrCommunication";"NrCommunicationPerYear";"YearFirstCommunication";"NrTotalPublications";"NrTotalPublicationsPerYear";"YearFirstPublication";"NrUncitablePublications";"NrUncitablePublicationsPerYear";"NrUses";"NrUsesPerYear";"YearFirstUse";"NrTotalOutputs";"NrTotalOutputsPerYear";"NrTotalUncitableOutputs";"NrTotalUncitableOutputsPerYear";"NrCitablePublications";"NrCitablePublicationsPerYear";"NrCitationsTotal";"NrCitationsPerPublication";"YearFirstCitablePublication"
163937;2016;2016-11-01;1460;4;2020-10-31;"Completed";"Careers";1600000;4e+05;533333.333333333;133333.333333333;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";3;0.75;11;2.75;24;6;2017-01-27;0;0;NA;0;0;NA;12;3;2017-03-17;0;0;NA;0;0;NA;0;0;0;0;NA;36;9;36;9;0;0;NA;NA;NA
173618;2016;2017-05-01;91;0.249315068493151;2017-07-31;"Completed";"Science communication";8000;32087.9120879121;0;0;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;1;4.01098901098901;2017-05-17;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;1;4.01098901098901;1;4.01098901098901;0;0;NA;NA;NA
167804;2016;2016-10-01;729;1.9972602739726;2018-09-30;"Completed";"Careers";112940;56547.4622770919;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Structural Research";0;0;9;4.50617283950617;11;5.50754458161866;2017-03-21;0;0;NA;0;0;NA;1;0.500685871056241;2017-05-04;1;0.500685871056241;2017;8;4.00548696844993;2017;0;0;0;0;NA;21;10.5144032921811;13;6.50891632373115;8;4.00548696844994;328;41;2017
166605;2016;2016-04-01;1277;3.4986301369863;2019-09-30;"Completed";"Projects";906995;259242.893500392;129570.714285714;37034.6990714845;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Genetics";7;2.0007830853563;0;0;20;5.71652310101801;2016-04-27;0;0;NA;0;0;NA;0;0;NA;0;0;NA;16;4.57321848081441;2016;0;0;0;0;NA;36;10.2897415818324;20;5.71652310101801;16;4.57321848081441;849;53.0625;2016
166325;2016;2016-09-01;790;2.16438356164384;2018-10-31;"Completed";"Projects";496070;229196.898734177;248035;114598.449367089;"University of Berne - BE";"Switzerland";"Biology and Medicine";"General Biology";"Environmental Research";2;0.924050632911392;9;4.15822784810127;4;1.84810126582278;2018-05-19;0;0;NA;0;0;NA;0;0;NA;2;0.924050632911392;2020;4;1.84810126582278;2019;0;0;0;0;NA;10;4.62025316455696;6;2.77215189873417;4;1.84810126582278;281;70.25;2019
166827;2016;2016-06-01;2159;5.91506849315068;2022-04-30;"Completed";"Programmes";1245012;210481.417322835;73236;12381.2598425197;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";17;2.8740157480315;5;0.845298749421028;4;0.676238999536823;2017-09-08;1;0.169059749884206;2017;0;0;NA;0;0;NA;0;0;NA;8;1.35247799907365;2016;0;0;0;0;NA;13;2.19777674849467;5;0.845298749421029;8;1.35247799907365;320;40;2016
164786;2016;2016-02-01;638;1.74794520547945;2017-10-31;"Completed";"Science communication";2e+05;114420.062695925;2e+05;114420.062695925;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";1;0.572100313479624;1;0.572100313479624;0;0;NA;1;0.572100313479624;2017;0;0;NA;0;0;NA;21;12.0141065830721;2016;0;0;NA;0;0;0;0;NA;22;12.5862068965517;22;12.5862068965517;0;0;NA;NA;NA
173883;2016;2017-05-01;91;0.249315068493151;2017-07-31;"Completed";"Careers";10300;41313.1868131868;0;0;"Institution abroad";NA;"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
166576;2016;2016-04-01;1094;2.9972602739726;2019-03-31;"Completed";"Projects";325740;108679.250457038;162870;54339.6252285192;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Pathophysiology";2;0.6672760511883;10;3.3363802559415;1;0.33363802559415;2017-08-20;1;0.33363802559415;2019;0;0;NA;1;0.33363802559415;2019-02-15;0;0;NA;11;3.67001828153565;NA;0;0;1;0.33363802559415;2017;15;5.00457038391225;4;1.3345521023766;11;3.67001828153565;359;32.6363636363636;NA
169791;2016;2017-02-01;1519;4.16164383561644;2021-03-31;"Completed";"Projects";372000;89387.7551020408;372000;89387.7551020408;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";1;0.240289664252798;7;1.68202764976959;8;1.92231731402238;2017-09-01;0;0;NA;1;0.240289664252798;2020-04-24;1;0.240289664252798;2018-10-30;3;0.720868992758394;2020;9;2.16260697827518;2017;0;0;0;0;NA;22;5.28637261356155;13;3.12376563528637;9;2.16260697827518;207;23;2017
166358;2016;2016-04-01;1094;2.9972602739726;2019-03-31;"Completed";"Projects";995317;332075.598720293;497658.5;166037.799360146;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";2;0.6672760511883;5;1.66819012797075;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.33363802559415;2019;0;0;0;0;NA;1;0.33363802559415;0;0;1;0.33363802559415;24;24;2019
170789;2016;2016-12-01;364;0.997260273972603;2017-11-30;"Completed";"Infrastructure";148000;148406.593406593;0;0;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;2.00549450549451;2017;0;0;0;0;NA;2;2.00549450549451;2;2.00549450549451;0;0;NA;NA;NA
166538;2016;2016-10-01;1825;5;2021-09-30;"Completed";"Programmes";625000;125000;62500;12500;"Institution abroad";NA;"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";10;2;11;2.2;6;1.2;2017-05-16;4;0.8;2016;0;0;NA;0;0;NA;3;0.6;2017;8;1.6;2017;0;0;0;0;NA;21;4.2;13;2.6;8;1.6;160;20;2017
165825;2016;2016-05-01;1460;4;2020-04-30;"Completed";"Projects";6e+05;150000;3e+05;75000;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";2;0.5;4;1;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;6;1.5;2017;0;0;0;0;NA;6;1.5;0;0;6;1.5;46;7.66666666666667;2017
173611;2016;2017-09-01;1398;3.83013698630137;2021-06-30;"Completed";"Programmes";338984;88504.4062947067;84746;22126.1015736767;"Swiss Federal Laboratories for Materials Science and Technology - EMPA";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Medical Microbiology";4;1.04434907010014;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
168705;2016;2016-08-01;548;1.5013698630137;2018-01-31;"Completed";"Careers";78692;52413.4671532847;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
169310;2016;2017-04-01;1825;5;2022-03-31;"Completed";"Projects";388287;77657.4;194143.5;38828.7;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Immunology and Immunopathology";2;0.4;1;0.2;1;0.2;2022-02-21;1;0.2;2019;0;0;NA;0;0;NA;0;0;NA;1;0.2;2019;0;0;0;0;NA;3;0.6;2;0.4;1;0.2;NA;NA;2019
170795;2016;2016-12-01;546;1.4958904109589;2018-05-31;"Completed";"Infrastructure";375000;250686.813186813;0;0;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
170955;2016;2016-12-01;89;0.243835616438356;2017-02-28;"Completed";"Science communication";8000;32808.9887640449;0;0;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
166595;2016;2016-04-01;1094;2.9972602739726;2019-03-31;"Completed";"Projects";834000;278254.113345521;119142.857142857;39750.5876207887;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";7;2.33546617915905;0;0;0;0;NA;0;0;NA;4;1.3345521023766;NA;0;0;NA;0;0;NA;6;2.0018281535649;2017;0;0;0;0;NA;10;3.3363802559415;4;1.3345521023766;6;2.0018281535649;227;37.8333333333333;2017
167836;2016;2017-06-01;1156;3.16712328767123;2020-07-31;"Completed";"Careers";629018;198608.624567474;314509;99304.312283737;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";2;0.631487889273356;3;0.947231833910035;5;1.57871972318339;2018-01-11;2;0.631487889273356;2020;2;0.631487889273356;2020-10-02;0;0;NA;4;1.26297577854671;2020;12;3.78892733564014;NA;2;0.631487889273357;0;0;NA;25;7.89359861591696;15;4.73615916955018;10;3.15743944636678;229;22.9;2019
170387;2016;2016-07-01;61;0.167123287671233;2016-08-31;"Completed";"Careers";7500;44877.0491803279;0;0;"University of Geneva - GE";NA;"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
166413;2016;2016-07-01;1094;2.9972602739726;2019-06-30;"Completed";"Projects";305040;101772.943327239;305040;101772.943327239;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";1;0.33363802559415;5;1.66819012797075;8;2.6691042047532;2016-09-06;2;0.6672760511883;2016;0;0;NA;0;0;NA;0;0;NA;4;1.3345521023766;2018;0;0;0;0;NA;14;4.6709323583181;10;3.3363802559415;4;1.3345521023766;60;15;2018
169220;2016;2017-01-01;1338;3.66575342465753;2020-08-31;"Completed";"Projects";450109;122787.582212257;450109;122787.582212257;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";1;0.272795216741405;2;0.54559043348281;14;3.81913303437967;2017-02-15;2;0.54559043348281;2017;0;0;NA;0;0;NA;0;0;NA;8;2.18236173393124;2018;0;0;0;0;NA;24;6.54708520179372;16;4.36472346786249;8;2.18236173393124;42;5.25;2018
161902;2016;2016-01-01;730;2;2017-12-31;"Completed";"Programmes";429136;214568;71522.6666666667;35761.3333333333;"Research Institute of Organic Agriculture - FiBL";"Switzerland";"Biology and Medicine";"General Biology";"Agricultural and Forestry Sciences";6;3;0;0;2;1;2018-01-30;0;0;NA;0;0;NA;7;3.5;2017-01-17;0;0;NA;0;0;NA;0;0;0;0;NA;9;4.5;9;4.5;0;0;NA;NA;NA
170816;2016;2016-10-01;546;1.4958904109589;2018-03-31;"Completed";"Programmes";103800;69390.1098901099;103800;69390.1098901099;"Research Institute of Organic Agriculture - FiBL";"Switzerland";"Biology and Medicine";"General Biology";"Agricultural and Forestry Sciences";1;0.668498168498168;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
171144;2016;2016-11-01;1094;2.9972602739726;2019-10-31;"Completed";"Careers";180000;60054.844606947;0;0;"EPF Lausanne - EPFL";NA;"Biology and Medicine";"Clinical Medicine";"Biomedical Engineering";0;0;0;0;7;2.33546617915905;2017-09-10;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;7;2.33546617915905;7;2.33546617915905;0;0;NA;NA;NA
165741;2016;2016-04-01;1185;3.24657534246575;2019-06-30;"Completed";"Projects";756000;232860.759493671;126000;38810.1265822785;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";6;1.84810126582278;5;1.54008438818565;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;8;2.46413502109705;2016;0;0;0;0;NA;8;2.46413502109705;0;0;8;2.46413502109705;145;18.125;2016
172632;2016;2017-02-01;1094;2.9972602739726;2020-01-31;"Completed";"Infrastructure";441500;147301.188299817;147166.666666667;49100.3960999391;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";3;1.00091407678245;1;0.33363802559415;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.33363802559415;2019;0;0;0;0;NA;1;0.33363802559415;0;0;1;0.33363802559415;91;91;2019
172128;2016;2017-02-01;545;1.49315068493151;2018-07-31;"Completed";"Careers";79900;53511.0091743119;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;1;0.669724770642202;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
173586;2016;2017-02-01;88;0.241095890410959;2017-04-30;"Completed";"Careers";10000;41477.2727272727;0;0;"Institution abroad";NA;"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
168728;2016;2017-02-01;545;1.49315068493151;2018-07-31;"Completed";"Careers";109700;73468.8073394495;0;0;"Institution abroad - Netherlands";"Netherlands";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;5;3.34862385321101;7;4.68807339449541;2017-05-30;0;0;NA;2;1.3394495412844;NA;0;0;NA;0;0;NA;4;2.67889908256881;2018;0;0;0;0;NA;13;8.70642201834862;9;6.0275229357798;4;2.6788990825688;33;8.25;2018
173146;2016;2017-02-01;88;0.241095890410959;2017-04-30;"Completed";"Careers";9300;38573.8636363636;0;0;"Institution abroad";NA;"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
169250;2016;2017-04-01;1460;4;2021-03-31;"Completed";"Projects";429000;107250;214500;53625;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";2;0.5;3;0.75;13;3.25;2018-07-01;0;0;NA;0;0;NA;0;0;NA;0;0;NA;6;1.5;2018;0;0;0;0;NA;19;4.75;13;3.25;6;1.5;38;6.33333333333333;2018
173667;2016;2017-07-01;1095;3;2020-06-30;"Completed";"Programmes";112517;37505.6666666667;112517;37505.6666666667;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";1;0.333333333333333;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
173678;2016;2017-09-01;1095;3;2020-08-31;"Completed";"Programmes";385383;128461;128461;42820.3333333333;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";3;1;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
172289;2016;2017-01-01;545;1.49315068493151;2018-06-30;"Completed";"Careers";94975;63607.1100917431;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;4;2.67889908256881;2017-05-30;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.669724770642202;2018;0;0;0;0;NA;5;3.34862385321101;4;2.6788990825688;1;0.6697247706422;22;22;2018
167341;2016;2017-09-01;1916;5.24931506849315;2022-11-30;"Completed";"Programmes";394220;75099.3215031315;78844;15019.8643006263;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Social Medicine";"Public Health and Health Services";5;0.952505219206681;8;1.52400835073069;7;1.33350730688935;2018-05-30;0;0;NA;0;0;NA;6;1.14300626304802;2018-02-05;3;0.571503131524008;2018;6;1.14300626304802;2019;0;0;1;0.190501043841336;NA;23;4.38152400835073;17;3.23851774530271;6;1.14300626304802;33;5.5;2019
172462;2016;2017-02-01;1398;3.83013698630137;2020-11-30;"Completed";"Programmes";246353;64319.6316165951;82117.6666666667;21439.8772055317;"Research Institutes Agroscope - AGS";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";3;0.783261802575107;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
166079;2016;2016-06-01;1216;3.33150684931507;2019-09-30;"Completed";"Projects";571194;171452.146381579;285597;85726.0731907895;"Research Institutes Agroscope - AGS";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";2;0.600328947368421;5;1.50082236842105;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;13;3.90213815789474;NA;2;0.600328947368421;0;0;NA;13;3.90213815789474;2;0.600328947368421;11;3.30180921052631;2563;233;2017
166666;2016;2016-10-01;1094;2.9972602739726;2019-09-30;"Completed";"Projects";354398;118240.648994516;88599.5;29560.1622486289;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Internal Medicine";4;1.3345521023766;5;1.66819012797075;92;30.6946983546618;2016-10-27;8;2.6691042047532;2016;0;0;NA;2;0.6672760511883;2016-10-28;0;0;NA;56;18.6837294332724;2016;0;0;0;0;NA;158;52.7148080438757;102;34.0310786106033;56;18.6837294332724;1582;28.25;2016
171516;2016;2017-03-01;548;1.5013698630137;2018-08-31;"Completed";"Careers";118400;78861.3138686131;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"General Biology";"Zoology";0;0;1;0.666058394160584;7;4.66240875912409;2017-03-17;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.666058394160584;2018;0;0;0;0;NA;8;5.32846715328467;7;4.66240875912408;1;0.666058394160583;34;34;2018
171691;2016;2017-09-01;60;0.164383561643836;2017-10-31;"Completed";"Careers";7000;42583.3333333333;0;0;"University of Zurich - ZH";NA;"Biology and Medicine";"General Biology";"Zoology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
166591;2016;2016-07-01;1460;4;2020-06-30;"Completed";"Projects";632179;158044.75;210726.333333333;52681.5833333333;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Paediatrics";3;0.75;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
170022;2016;2017-01-01;1276;3.4958904109589;2020-06-30;"Completed";"Projects";525000;150176.332288401;105000;30035.2664576803;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Embryology, Developmental Biology";5;1.43025078369906;2;0.572100313479624;2;0.572100313479624;2018-09-26;0;0;NA;0;0;NA;0;0;NA;1;0.286050156739812;2018;4;1.14420062695925;2019;0;0;0;0;NA;7;2.00235109717868;3;0.858150470219437;4;1.14420062695925;49;12.25;2019
171576;2016;2017-02-01;729;1.9972602739726;2019-01-31;"Completed";"Careers";156330;78272.2222222222;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;3;1.50205761316872;4;2.00274348422497;2018-05-16;1;0.500685871056241;2019;1;0.500685871056241;2019-01-01;0;0;NA;0;0;NA;4;2.00274348422497;2017;0;0;0;0;NA;10;5.00685871056241;6;3.00411522633745;4;2.00274348422497;129;32.25;2017
167133;2016;2017-03-01;1735;4.75342465753425;2021-11-30;"Completed";"Programmes";447648;94173.7867435159;447648;94173.7867435159;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Internal Medicine";1;0.210374639769452;3;0.631123919308357;6;1.26224783861671;2018-04-17;0;0;NA;1;0.210374639769452;2020-09-16;0;0;NA;0;0;NA;4;0.84149855907781;2019;0;0;1;0.210374639769452;NA;12;2.52449567723343;8;1.68299711815562;4;0.841498559077809;26;6.5;2019
170188;2016;2017-01-01;1338;3.66575342465753;2020-08-31;"Completed";"Projects";230008;62745.0822122571;230008;62745.0822122571;"Swiss Federal Institute for Forest, Snow and Landscape Research  - WSL";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";1;0.272795216741405;3;0.818385650224215;7;1.90956651718984;2017-09-08;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.272795216741405;2020;0;0;0;0;NA;8;2.18236173393124;7;1.90956651718984;1;0.272795216741405;14;14;2020
167509;2016;2017-01-01;1338;3.66575342465753;2020-08-31;"Completed";"Programmes";378714;103311.367713004;94678.5;25827.8419282511;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Geriatrics";4;1.09118086696562;8;2.18236173393124;12;3.27354260089686;2017-03-01;0;0;NA;0;0;NA;17;4.63751868460389;2017-03-16;20;5.4559043348281;2017;10;2.72795216741405;2018;1;0.272795216741405;0;0;NA;59;16.0949177877429;50;13.6397608370703;9;2.45515695067265;64;7.11111111111111;2018
171934;2016;2017-01-01;788;2.15890410958904;2019-02-28;"Completed";"Careers";66200;30663.7055837563;0;0;"Institution abroad - France";"France";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;4;1.85279187817259;1;0.463197969543147;2019-03-14;0;0;NA;0;0;NA;0;0;NA;1;0.463197969543147;2017;0;0;NA;0;0;0;0;NA;2;0.926395939086294;2;0.926395939086295;0;0;NA;NA;NA
170249;2016;2016-10-01;1094;2.9972602739726;2019-09-30;"Completed";"Projects";474000;158144.424131627;118500;39536.1060329068;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Pharmacology";4;1.3345521023766;11;3.67001828153565;20;6.672760511883;2017-05-17;5;1.66819012797075;2017;0;0;NA;4;1.3345521023766;2017-06-15;23;7.67367458866545;2016;28;9.3418647166362;2017;5;1.66819012797075;5;1.66819012797075;NA;85;28.3592321755027;62;20.6855575868373;23;7.67367458866546;1385;60.2173913043478;2017
171138;2016;2016-11-01;515;1.41095890410959;2018-03-31;"Completed";"Careers";180000;127572.815533981;0;0;"University of Geneva - GE";NA;"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;1;0.70873786407767;2;1.41747572815534;2017-01-08;2;1.41747572815534;2017;0;0;NA;0;0;NA;2;1.41747572815534;2017;0;0;NA;0;0;2;1.41747572815534;2017;8;5.66990291262136;8;5.66990291262135;0;0;NA;NA;NA
