"GrantNumber";"CallDecisionYear";"EffectiveGrantStartDate";"GrantDurationDays";"GrantDurationYears";"EffectiveGrantEndDate";"State";"FundingInstrumentLevel1";"AmountGrantedAllSets";"AmountPerYear";"AmountPerEmployee";"AmountPerEmployeeAndYear";"ResearchInstitution";"InstituteCountry";"MainDiscipline_Level1";"MainDiscipline_Level2";"MainDiscipline";"NrEmployees";"NrEmployeesPerYear";"NrCollaborations";"NrCollaborationsPerYear";"NrAcademicEvents";"NrAcademicEventsPerYear";"DateFirstAcademicEvent";"NrAwards";"NrAwardsPerYear";"YearFirstAward";"NrDatasets";"NrDatasetsPerYear";"DateFirstDataset";"NrKnowledgeTransfer";"NrKnowledgeTransferPerYear";"DateFirstKnowledgeTransfer";"NrCommunication";"NrCommunicationPerYear";"YearFirstCommunication";"NrTotalPublications";"NrTotalPublicationsPerYear";"YearFirstPublication";"NrUses";"NrUsesPerYear";"YearFirstUse";"NrTotalOutputs";"NrTotalOutputsPerYear"
156956;2014;2014-10-01;1187;3.25205479452055;2017-12-31;"Completed";"Projects";240000;73799.4945240101;0;0;"University of Fribourg - FR";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
160099;2015;2015-09-01;1217;3.33424657534247;2018-12-31;"Completed";"Projects";291000;87276.0887428102;291000;87276.0887428102;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";1;0.299917830731306;0;0;0;0;NA;1;0.299917830731306;2015;0;0;NA;0;0;NA;0;0;NA;1;0.299917830731306;2016;0;0;NA;2;0.599835661462613
206577;2021;2021-12-01;30;0.0821917808219178;2021-12-31;"Completed";"Science communication";2086;25379.6666666667;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
190920;2019;2020-02-01;699;1.91506849315068;2021-12-31;"Completed";"Projects";111016;57969.7281831187;111016;57969.7281831187;"Swiss Federal Institute of Aquatic Science and Technology - EAWAG";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";1;0.522174535050071;1;0.522174535050071;2;1.04434907010014;2021-03-12;0;0;NA;2;1.04434907010014;2021-06-03;0;0;NA;0;0;NA;1;0.522174535050071;2021;0;0;NA;5;2.61087267525036
191777;2019;2020-01-01;608;1.66575342465753;2021-08-31;"Completed";"Careers";86700;52048.5197368421;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;1;0.600328947368421;2021-10-05;1;0.600328947368421;2021;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1.20065789473684
191203;2019;2020-02-01;546;1.4958904109589;2021-07-31;"Completed";"Careers";80700;53947.8021978022;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;1;0.668498168498168;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
203107;2021;2021-08-01;548;1.5013698630137;2023-01-31;"Completed";"Careers";88500;58946.1678832117;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
182828;2018;2018-10-01;1095;3;2021-09-30;"Completed";"Projects";847168;282389.333333333;211792;70597.3333333333;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";4;1.33333333333333;1;0.333333333333333;4;1.33333333333333;2019-03-27;0;0;NA;37;12.3333333333333;NA;0;0;NA;0;0;NA;5;1.66666666666667;2019;0;0;NA;46;15.3333333333333
163421;2015;2015-10-01;1095;3;2018-09-30;"Completed";"Projects";834000;278000;208500;69500;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";4;1.33333333333333;2;0.666666666666667;4;1.33333333333333;2018-06-03;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.333333333333333;2018;0;0;NA;5;1.66666666666667
207012;2021;2021-08-01;30;0.0821917808219178;2021-08-31;"Completed";"Science communication";5327;64811.8333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
141180;2012;2012-04-01;1277;3.4986301369863;2015-09-30;"Completed";"Projects";748581;213964.028974158;106940.142857143;30566.2898534512;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";7;2.0007830853563;3;0.857478465152702;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;0.857478465152702;2012;0;0;NA;3;0.857478465152702
150766;2013;2013-12-01;426;1.16712328767123;2015-01-31;"Completed";"Infrastructure";379332;325014.507042254;0;0;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;2.57042253521127;2014;0;0;NA;3;2.57042253521127
183382;2018;2019-06-01;365;1;2020-05-31;"Completed";"Infrastructure";708777;708777;0;0;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biophysics";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
148497;2013;2014-01-01;545;1.49315068493151;2015-06-30;"Completed";"Careers";96850;64862.8440366972;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;4;2.67889908256881;2014-05-29;0;0;NA;0;0;NA;3;2.00917431192661;2014-02-19;0;0;NA;1;0.669724770642202;NA;0;0;NA;8;5.35779816513761
194397;2020;2020-12-01;850;2.32876712328767;2023-03-31;"Completed";"Careers";202358;86894.9058823529;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"General Biology";"Zoology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
202564;2021;2020-10-01;30;0.0821917808219178;2020-10-31;"Completed";"Science communication";3009;36609.5;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
153211;2014;2015-01-01;1550;4.24657534246575;2019-03-31;"Completed";"Projects";525000;123629.032258065;525000;123629.032258065;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";1;0.235483870967742;9;2.11935483870968;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;29;6.82903225806452;2015;0;0;NA;29;6.82903225806452
198526;2020;2021-05-01;364;0.997260273972603;2022-04-30;"Completed";"Infrastructure";638000;639752.747252747;0;0;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;5;5.01373626373626;2021;0;0;NA;5;5.01373626373626
164085;2015;2016-06-01;364;0.997260273972603;2017-05-31;"Completed";"Infrastructure";336440;337364.285714286;0;0;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;1;1.00274725274725;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
160589;2014;2014-12-01;1460;4;2018-11-30;"Completed";"Programmes";14712738;3678184.5;0;0;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
184949;2019;2019-07-01;1248;3.41917808219178;2022-11-30;"Completed";"Projects";779913;228099.555288462;155982.6;45619.9110576923;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";5;1.46233974358974;7;2.04727564102564;2;0.584935897435897;2022-03-27;0;0;NA;0;0;NA;1;0.292467948717949;2022-05-25;3;0.877403846153846;2019;33;9.65144230769231;2019;0;0;NA;39;11.40625
166686;2016;2016-04-01;1185;3.24657534246575;2019-06-30;"Completed";"Projects";890428;274266.852320675;222607;68566.7130801688;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";4;1.23206751054852;4;1.23206751054852;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;0.616033755274262;2017;24;7.39240506329114;2016;0;0;NA;26;8.0084388185654
154405;2014;2015-01-01;1276;3.4958904109589;2018-06-30;"Completed";"Programmes";1401112;400788.307210031;233518.666666667;66798.0512016719;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";6;1.71630094043887;1;0.286050156739812;17;4.8628526645768;2015-10-06;0;0;NA;0;0;NA;0;0;NA;0;0;NA;16;4.57680250783699;NA;0;0;NA;33;9.43965517241379
146142;2013;2013-04-01;1095;3;2016-03-31;"Completed";"Projects";878880;292960;125554.285714286;41851.4285714286;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";7;2.33333333333333;4;1.33333333333333;1;0.333333333333333;2016-03-06;0;0;NA;0;0;NA;0;0;NA;0;0;NA;22;7.33333333333333;2013;0;0;NA;23;7.66666666666667
164208;2015;2016-01-01;59;0.161643835616438;2016-02-29;"Completed";"Science communication";10000;61864.406779661;0;0;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;12.3728813559322;2016;0;0;NA;2;12.3728813559322
177620;2017;2017-09-01;1095;3;2020-08-31;"Completed";"Careers";180000;60000;0;0;"University of Basel - BS";NA;"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";0;0;0;0;9;3;2017-10-13;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;0.666666666666667;2019;0;0;NA;11;3.66666666666667
199242;2020;2021-02-01;514;1.40821917808219;2022-06-30;"Completed";"Careers";135750;96398.346303502;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;4;2.84046692607004;2021-02-23;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.71011673151751;2022;0;0;NA;5;3.55058365758755
158868;2014;2015-01-01;364;0.997260273972603;2015-12-31;"Completed";"Careers";47600;47730.7692307692;0;0;"Institution abroad - Netherlands";"Netherlands";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;1;1.00274725274725;3;3.00824175824176;2016-05-07;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;3.00824175824176;2016;0;0;NA;6;6.01648351648352
155326;2014;2015-01-01;364;0.997260273972603;2015-12-31;"Completed";"Careers";70180;70372.8021978022;0;0;"Institution abroad";NA;"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;1.00274725274725;2016;0;0;NA;1;1.00274725274725
194040;2020;2020-01-01;30;0.0821917808219178;2020-01-31;"Completed";"Science communication";1952;23749.3333333333;0;0;NA;"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
172675;2017;2017-10-01;1460;4;2021-09-30;"Completed";"Projects";474000;118500;474000;118500;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";1;0.25;0;0;0;0;NA;1;0.25;2019;0;0;NA;0;0;NA;0;0;NA;5;1.25;2020;0;0;NA;6;1.5
188270;2019;2019-09-01;638;1.74794520547945;2021-05-31;"Completed";"Careers";119400;68308.7774294671;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;1;0.572100313479624;2021-12-01;0;0;NA;0;0;NA;1;0.572100313479624;2021;0;0;NA;2;1.14420062695925
163262;2015;2016-04-01;1094;2.9972602739726;2019-03-31;"Completed";"Projects";525000;175159.963436929;131250;43789.9908592322;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"Methods of Epidemiology and Preventive Medicine";4;1.3345521023766;2;0.6672760511883;10;3.3363802559415;2016-05-16;0;0;NA;0;0;NA;0;0;NA;0;0;NA;30;10.0091407678245;2016;0;0;NA;40;13.345521023766
174617;2017;2017-09-01;545;1.49315068493151;2019-02-28;"Completed";"Careers";103698;69449.119266055;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;1;0.669724770642202;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
152832;2014;2014-08-01;425;1.16438356164384;2015-09-30;"Completed";"Projects";930025;798727.352941177;465012.5;399363.676470588;"ETH Zurich - ETHZ";"Switzerland";"Biology and Medicine";"General Biology";"Botany";2;1.71764705882353;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
199243;2020;2021-03-01;548;1.5013698630137;2022-08-31;"Completed";"Careers";94500;62942.5182481752;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1.33211678832117;2022;2;1.33211678832117
187754;2019;2019-08-01;549;1.5041095890411;2021-01-31;"Completed";"Careers";88233;58661.2841530055;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
184425;2018;2019-03-01;610;1.67123287671233;2020-10-31;"Completed";"Careers";140150;83860.2459016393;0;0;"Institution abroad - Germany";"Germany";"Biology and Medicine";"Basic Medical Sciences";"Medical Microbiology";0;0;0;0;1;0.598360655737705;2019-07-15;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1.19672131147541;NA;0;0;NA;3;1.79508196721311
190834;2019;2020-03-01;729;1.9972602739726;2022-02-28;"Completed";"Projects";98430;49282.5102880658;32810;16427.5034293553;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";3;1.50205761316872;2;1.00137174211248;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
170065;2016;2017-02-01;1368;3.74794520547945;2020-10-31;"Completed";"Projects";372000;99254.3859649123;74400;19850.8771929825;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Neurology, Psychiatry";5;1.33406432748538;2;0.533625730994152;6;1.60087719298246;2018-02-16;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;0.533625730994152;2020;0;0;NA;8;2.13450292397661
171754;2016;2017-01-01;545;1.49315068493151;2018-06-30;"Completed";"Careers";69690;46673.119266055;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";0;0;0;0;2;1.3394495412844;2017-04-14;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1.3394495412844
161988;2015;2015-11-01;546;1.4958904109589;2017-04-30;"Completed";"Careers";101410;67792.3992673993;0;0;"Institution abroad - Germany";"Germany";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;3;2.00549450549451;2015-11-01;0;0;NA;0;0;NA;2;1.33699633699634;2016-02-17;0;0;NA;5;3.34249084249084;NA;0;0;NA;10;6.68498168498168
142204;2012;2012-09-01;180;0.493150684931507;2013-02-28;"Completed";"Careers";33250;67423.6111111111;0;0;"Institution abroad - Denmark";"Denmark";"Biology and Medicine";"General Biology";"Ecology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;6.08333333333333;2012;0;0;NA;3;6.08333333333333
146923;2013;2013-05-01;1095;3;2016-04-30;"Completed";"Projects";343960;114653.333333333;343960;114653.333333333;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";1;0.333333333333333;12;4;1;0.333333333333333;2016-09-01;2;0.666666666666667;2017;0;0;NA;0;0;NA;0;0;NA;66;22;2013;0;0;NA;69;23
165990;2016;2016-05-01;1155;3.16438356164384;2019-06-30;"Completed";"Projects";388680;122829.61038961;129560;40943.2034632035;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Cardiovascular Research";3;0.948051948051948;6;1.8961038961039;0;0;NA;1;0.316017316017316;2017;0;0;NA;0;0;NA;0;0;NA;97;30.6536796536797;2015;0;0;NA;98;30.969696969697
164679;2015;2018-10-01;303;0.83013698630137;2019-07-31;"Completed";"Careers";82721;99647.4092409241;82721;99647.4092409241;"University of Neuchatel - NE";"Switzerland";"Biology and Medicine";"General Biology";"Anthropology, Primatology";1;1.2046204620462;1;1.2046204620462;2;2.40924092409241;2019-08-26;0;0;NA;0;0;NA;1;1.2046204620462;2019-04-09;2;2.40924092409241;2019;4;4.81848184818482;2019;0;0;NA;9;10.8415841584158
189730;2019;2019-06-01;29;0.0794520547945206;2019-06-30;"Completed";"Science communication";1197;15065.6896551724;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Anthropology, Primatology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
193042;2019;2019-12-01;30;0.0821917808219178;2019-12-31;"Completed";"Science communication";1761;21425.5;0;0;NA;"Switzerland";"Biology and Medicine";"General Biology";"Anthropology, Primatology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
164678;2015;2016-10-01;729;1.9972602739726;2018-09-30;"Completed";"Careers";109551;54850.6378600823;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"General Biology";"Anthropology, Primatology";0;0;1;0.500685871056241;5;2.50342935528121;2017-07-31;0;0;NA;1;0.500685871056241;NA;0;0;NA;2;1.00137174211248;2018;3;1.50205761316872;2017;0;0;NA;11;5.50754458161866
184037;2018;2019-11-01;546;1.4958904109589;2021-04-30;"Completed";"Careers";82200;54950.5494505494;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Clinical Medicine";"Clinical Cardiovascular Research";0;0;18;12.032967032967;11;7.35347985347985;2019-11-10;3;2.00549450549451;2020;0;0;NA;0;0;NA;4;2.67399267399267;2020;9;6.01648351648352;NA;0;0;NA;27;18.0494505494505
159173;2014;2015-01-01;89;0.243835616438356;2015-03-31;"Completed";"Careers";10530;43184.8314606742;0;0;"University of Zurich - ZH";NA;"Biology and Medicine";"Clinical Medicine";"Biomedical Engineering";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
213960;2022;2022-08-01;91;0.249315068493151;2022-10-31;"Completed";"Programmes";2980;11952.7472527473;0;0;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Internal Medicine";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
141173;2012;2012-04-01;1094;2.9972602739726;2015-03-31;"Completed";"Projects";930000;310283.363802559;465000;155141.68190128;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";2;0.6672760511883;11;3.67001828153565;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;18;6.0054844606947;NA;0;0;NA;18;6.0054844606947
159479;2015;2015-04-01;1095;3;2018-03-31;"Completed";"Projects";946640;315546.666666667;236660;78886.6666666667;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";4;1.33333333333333;14;4.66666666666667;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;8;2.66666666666667;2016;0;0;NA;8;2.66666666666667
184724;2018;2018-09-01;29;0.0794520547945206;2018-09-30;"Completed";"Science communication";2460;30962.0689655172;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
190039;2019;2019-05-01;30;0.0821917808219178;2019-05-31;"Completed";"Science communication";5214;63437;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
188323;2019;2019-11-01;546;1.4958904109589;2021-04-30;"Completed";"Careers";76500;51140.1098901099;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Clinical Medicine";"Clinical Pharmacology";0;0;0;0;1;0.668498168498168;2020-10-26;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.668498168498168;2021;0;0;NA;2;1.33699633699634
181500;2018;2019-03-01;610;1.67123287671233;2020-10-31;"Completed";"Careers";123980;74184.7540983607;0;0;"Institution abroad - Germany";"Germany";"Biology and Medicine";"General Biology";"Ecology";0;0;4;2.39344262295082;3;1.79508196721311;2019-06-19;0;0;NA;0;0;NA;1;0.598360655737705;2020-09-08;0;0;NA;0;0;NA;0;0;NA;4;2.39344262295082
155699;2014;2014-09-01;668;1.83013698630137;2016-06-30;"Completed";"Careers";108980;59547.4550898204;0;0;"Institution abroad - Spain";"Spain";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;1;0.546407185628742;2015-11-25;1;0.546407185628742;2015;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1.09281437125748
174342;2017;2017-09-01;545;1.49315068493151;2019-02-28;"Completed";"Careers";107750;72162.8440366972;0;0;"Institution abroad - Spain";"Spain";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;1;0.669724770642202;2;1.3394495412844;2018-05-04;1;0.669724770642202;2018;0;0;NA;1;0.669724770642202;2019-03-06;0;0;NA;1;0.669724770642202;2020;0;0;NA;5;3.34862385321101
201325;2020;2020-04-01;29;0.0794520547945206;2020-04-30;"Completed";"Science communication";2145;26997.4137931034;0;0;NA;"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Endocrinology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0
